,timestamp_temperature,value_type_temperature,value_temperature,timestamp_new,timestamp_humidity,value_type_humidity,value_humidity,timestamp_P1,value_type_P1,value_P1,timestamp_P2,value_type_P2,value_P2
4414,2023-02-12 08:25:31.642703+00:00,temperature,28,2023-02-12 08:25:31+00:00,2023-02-12 08:25:31.642703+00:00,humidity,46,2023-02-12 08:25:31.638893+00:00,P1,16.0,2023-02-12 08:25:31.638893+00:00,P2,3.0
4415,2023-02-12 08:28:12.479955+00:00,temperature,28,2023-02-12 08:28:12+00:00,2023-02-12 08:28:12.479955+00:00,humidity,47,2023-02-12 08:28:12.534402+00:00,P1,9.0,2023-02-12 08:28:12.534402+00:00,P2,3.0
4416,2023-02-12 08:30:52.814350+00:00,temperature,28,2023-02-12 08:30:52+00:00,2023-02-12 08:30:52.814350+00:00,humidity,45,2023-02-12 08:30:52.802560+00:00,P1,3.0,2023-02-12 08:30:52.802560+00:00,P2,3.0
4417,2023-02-12 08:33:32.459550+00:00,temperature,28,2023-02-12 08:33:32+00:00,2023-02-12 08:33:32.459550+00:00,humidity,46,2023-02-12 08:33:32.459529+00:00,P1,27.0,2023-02-12 08:33:32.459529+00:00,P2,3.0
4418,2023-02-12 08:36:12.772956+00:00,temperature,28,2023-02-12 08:36:12+00:00,2023-02-12 08:36:12.772956+00:00,humidity,45,2023-02-12 08:36:12.772980+00:00,P1,24.0,2023-02-12 08:36:12.772980+00:00,P2,4.0
4419,2023-02-12 08:38:52.338996+00:00,temperature,28,2023-02-12 08:38:52+00:00,2023-02-12 08:38:52.338996+00:00,humidity,45,2023-02-12 08:38:52.754702+00:00,P1,7.0,2023-02-12 08:38:52.754702+00:00,P2,4.0
4420,2023-02-12 08:41:32.655361+00:00,temperature,28,2023-02-12 08:41:32+00:00,2023-02-12 08:41:32.655361+00:00,humidity,45,2023-02-12 08:41:32.655379+00:00,P1,20.0,2023-02-12 08:41:32.655379+00:00,P2,5.0
4421,2023-02-12 08:44:13.026274+00:00,temperature,28,2023-02-12 08:44:13+00:00,2023-02-12 08:44:13.026274+00:00,humidity,44,2023-02-12 08:44:13.024397+00:00,P1,2.0,2023-02-12 08:44:13.024397+00:00,P2,1.0
4422,2023-02-12 08:46:53.330511+00:00,temperature,28,2023-02-12 08:46:53+00:00,2023-02-12 08:46:53.330511+00:00,humidity,44,2023-02-12 08:46:53.323665+00:00,P1,9.0,2023-02-12 08:46:53.323665+00:00,P2,3.0
4423,2023-02-12 08:49:33.526248+00:00,temperature,28,2023-02-12 08:49:33+00:00,2023-02-12 08:49:33.526248+00:00,humidity,45,2023-02-12 08:49:33.527006+00:00,P1,8.0,2023-02-12 08:49:33.527006+00:00,P2,4.0
4424,2023-02-12 08:52:13.304016+00:00,temperature,29,2023-02-12 08:52:13+00:00,2023-02-12 08:52:13.304016+00:00,humidity,45,2023-02-12 08:52:13.303551+00:00,P1,8.0,2023-02-12 08:52:13.303551+00:00,P2,4.0
4425,2023-02-12 08:54:53.543169+00:00,temperature,29,2023-02-12 08:54:53+00:00,2023-02-12 08:54:53.543169+00:00,humidity,44,2023-02-12 08:54:53.542859+00:00,P1,2.0,2023-02-12 08:54:53.542859+00:00,P2,2.0
4426,2023-02-12 08:57:33.471244+00:00,temperature,29,2023-02-12 08:57:33+00:00,2023-02-12 08:57:33.471244+00:00,humidity,43,2023-02-12 08:57:33.471525+00:00,P1,10.0,2023-02-12 08:57:33.471525+00:00,P2,2.0
4427,2023-02-12 09:00:13.937713+00:00,temperature,29,2023-02-12 09:00:13+00:00,2023-02-12 09:00:13.937713+00:00,humidity,43,2023-02-12 09:00:13.515818+00:00,P1,15.0,2023-02-12 09:00:13.515818+00:00,P2,3.0
4428,2023-02-12 09:02:54.050561+00:00,temperature,29,2023-02-12 09:02:54+00:00,2023-02-12 09:02:54.050561+00:00,humidity,44,2023-02-12 09:02:54.050458+00:00,P1,9.0,2023-02-12 09:02:54.050458+00:00,P2,2.0
4429,2023-02-12 09:05:34.781657+00:00,temperature,29,2023-02-12 09:05:34+00:00,2023-02-12 09:05:34.781657+00:00,humidity,43,2023-02-12 09:05:34.779519+00:00,P1,30.0,2023-02-12 09:05:34.779519+00:00,P2,3.0
4430,2023-02-12 09:08:14.402039+00:00,temperature,29,2023-02-12 09:08:14+00:00,2023-02-12 09:08:14.402039+00:00,humidity,43,2023-02-12 09:08:14.402139+00:00,P1,5.0,2023-02-12 09:08:14.402139+00:00,P2,2.0
4431,2023-02-12 09:10:54.878287+00:00,temperature,29,2023-02-12 09:10:54+00:00,2023-02-12 09:10:54.878287+00:00,humidity,43,2023-02-12 09:10:54.878344+00:00,P1,18.0,2023-02-12 09:10:54.878344+00:00,P2,3.0
4432,2023-02-12 09:13:34.894846+00:00,temperature,29,2023-02-12 09:13:34+00:00,2023-02-12 09:13:34.894846+00:00,humidity,43,2023-02-12 09:13:34.894656+00:00,P1,13.0,2023-02-12 09:13:34.894656+00:00,P2,3.0
4433,2023-02-12 09:16:14.995188+00:00,temperature,29,2023-02-12 09:16:14+00:00,2023-02-12 09:16:14.995188+00:00,humidity,43,2023-02-12 09:16:14.995331+00:00,P1,2.0,2023-02-12 09:16:14.995331+00:00,P2,2.0
4434,2023-02-12 09:18:54.899348+00:00,temperature,29,2023-02-12 09:18:54+00:00,2023-02-12 09:18:54.899348+00:00,humidity,43,2023-02-12 09:18:54.896181+00:00,P1,10.0,2023-02-12 09:18:54.896181+00:00,P2,2.0
4435,2023-02-12 09:21:35.110638+00:00,temperature,29,2023-02-12 09:21:35+00:00,2023-02-12 09:21:35.110638+00:00,humidity,42,2023-02-12 09:21:35.104097+00:00,P1,4.0,2023-02-12 09:21:35.104097+00:00,P2,1.0
4436,2023-02-12 09:24:15.372991+00:00,temperature,30,2023-02-12 09:24:15+00:00,2023-02-12 09:24:15.372991+00:00,humidity,43,2023-02-12 09:24:15.383769+00:00,P1,5.0,2023-02-12 09:24:15.383769+00:00,P2,2.0
4437,2023-02-12 09:26:55.414368+00:00,temperature,30,2023-02-12 09:26:55+00:00,2023-02-12 09:26:55.414368+00:00,humidity,42,2023-02-12 09:26:55.416908+00:00,P1,10.0,2023-02-12 09:26:55.416908+00:00,P2,3.0
4438,2023-02-12 09:29:35.342210+00:00,temperature,30,2023-02-12 09:29:35+00:00,2023-02-12 09:29:35.342210+00:00,humidity,41,2023-02-12 09:29:35.343753+00:00,P1,38.0,2023-02-12 09:29:35.343753+00:00,P2,3.0
4439,2023-02-12 09:32:15.749688+00:00,temperature,30,2023-02-12 09:32:15+00:00,2023-02-12 09:32:15.749688+00:00,humidity,41,2023-02-12 09:32:15.749682+00:00,P1,5.0,2023-02-12 09:32:15.749682+00:00,P2,3.0
4440,2023-02-12 09:34:55.603769+00:00,temperature,30,2023-02-12 09:34:55+00:00,2023-02-12 09:34:55.603769+00:00,humidity,41,2023-02-12 09:34:55.585195+00:00,P1,4.0,2023-02-12 09:34:55.585195+00:00,P2,3.0
4441,2023-02-12 09:37:35.679688+00:00,temperature,30,2023-02-12 09:37:35+00:00,2023-02-12 09:37:35.679688+00:00,humidity,41,2023-02-12 09:37:35.675269+00:00,P1,17.0,2023-02-12 09:37:35.675269+00:00,P2,2.0
4442,2023-02-12 09:40:16.454309+00:00,temperature,31,2023-02-12 09:40:16+00:00,2023-02-12 09:40:16.454309+00:00,humidity,42,2023-02-12 09:40:16.455362+00:00,P1,3.0,2023-02-12 09:40:16.455362+00:00,P2,2.0
4443,2023-02-12 09:42:55.521609+00:00,temperature,31,2023-02-12 09:42:55+00:00,2023-02-12 09:42:55.521609+00:00,humidity,41,2023-02-12 09:42:55.521473+00:00,P1,31.0,2023-02-12 09:42:55.521473+00:00,P2,3.0
4444,2023-02-12 09:45:36.550823+00:00,temperature,31,2023-02-12 09:45:36+00:00,2023-02-12 09:45:36.550823+00:00,humidity,40,2023-02-12 09:45:36.550818+00:00,P1,2.0,2023-02-12 09:45:36.550818+00:00,P2,2.0
4445,2023-02-12 09:48:16.712187+00:00,temperature,31,2023-02-12 09:48:16+00:00,2023-02-12 09:48:16.712187+00:00,humidity,40,2023-02-12 09:48:16.712206+00:00,P1,2.0,2023-02-12 09:48:16.712206+00:00,P2,2.0
4446,2023-02-12 09:50:56.953537+00:00,temperature,31,2023-02-12 09:50:56+00:00,2023-02-12 09:50:56.953537+00:00,humidity,41,2023-02-12 09:50:56.954455+00:00,P1,4.0,2023-02-12 09:50:56.954455+00:00,P2,2.0
4447,2023-02-12 09:53:36.879517+00:00,temperature,31,2023-02-12 09:53:36+00:00,2023-02-12 09:53:36.879517+00:00,humidity,39,2023-02-12 09:53:36.879556+00:00,P1,13.0,2023-02-12 09:53:36.879556+00:00,P2,2.0
4448,2023-02-12 09:56:16.859877+00:00,temperature,31,2023-02-12 09:56:16+00:00,2023-02-12 09:56:16.859877+00:00,humidity,40,2023-02-12 09:56:16.855930+00:00,P1,13.0,2023-02-12 09:56:16.855930+00:00,P2,3.0
4449,2023-02-12 09:58:57.263397+00:00,temperature,31,2023-02-12 09:58:57+00:00,2023-02-12 09:58:57.263397+00:00,humidity,41,2023-02-12 09:58:57.263918+00:00,P1,40.0,2023-02-12 09:58:57.263918+00:00,P2,5.0
4450,2023-02-12 10:01:37.563236+00:00,temperature,32,2023-02-12 10:01:37+00:00,2023-02-12 10:01:37.563236+00:00,humidity,40,2023-02-12 10:01:37.564201+00:00,P1,8.0,2023-02-12 10:01:37.564201+00:00,P2,3.0
4451,2023-02-12 10:04:17.204573+00:00,temperature,32,2023-02-12 10:04:17+00:00,2023-02-12 10:04:17.204573+00:00,humidity,39,2023-02-12 10:04:17.204024+00:00,P1,3.0,2023-02-12 10:04:17.204024+00:00,P2,2.0
4452,2023-02-12 10:06:57.839868+00:00,temperature,32,2023-02-12 10:06:57+00:00,2023-02-12 10:06:57.839868+00:00,humidity,39,2023-02-12 10:06:57.842051+00:00,P1,14.0,2023-02-12 10:06:57.842051+00:00,P2,2.0
4453,2023-02-12 10:09:38.010775+00:00,temperature,32,2023-02-12 10:09:38+00:00,2023-02-12 10:09:38.010775+00:00,humidity,39,2023-02-12 10:09:38.010752+00:00,P1,7.0,2023-02-12 10:09:38.010752+00:00,P2,2.0
4454,2023-02-12 10:12:17.901176+00:00,temperature,32,2023-02-12 10:12:17+00:00,2023-02-12 10:12:17.901176+00:00,humidity,39,2023-02-12 10:12:17.904363+00:00,P1,4.0,2023-02-12 10:12:17.904363+00:00,P2,1.0
4455,2023-02-12 10:14:57.786124+00:00,temperature,31,2023-02-12 10:14:57+00:00,2023-02-12 10:14:57.786124+00:00,humidity,39,2023-02-12 10:14:57.786122+00:00,P1,14.0,2023-02-12 10:14:57.786122+00:00,P2,2.0
4456,2023-02-12 10:17:38.147395+00:00,temperature,31,2023-02-12 10:17:38+00:00,2023-02-12 10:17:38.147395+00:00,humidity,40,2023-02-12 10:17:38.145113+00:00,P1,6.0,2023-02-12 10:17:38.145113+00:00,P2,2.0
4457,2023-02-12 10:20:19.054251+00:00,temperature,32,2023-02-12 10:20:19+00:00,2023-02-12 10:20:19.054251+00:00,humidity,39,2023-02-12 10:20:19.054007+00:00,P1,10.0,2023-02-12 10:20:19.054007+00:00,P2,2.0
4458,2023-02-12 10:22:58.638199+00:00,temperature,32,2023-02-12 10:22:58+00:00,2023-02-12 10:22:58.638199+00:00,humidity,40,2023-02-12 10:22:58.637976+00:00,P1,6.0,2023-02-12 10:22:58.637976+00:00,P2,2.0
4459,2023-02-12 10:25:38.666424+00:00,temperature,32,2023-02-12 10:25:38+00:00,2023-02-12 10:25:38.666424+00:00,humidity,39,2023-02-12 10:25:38.666442+00:00,P1,8.0,2023-02-12 10:25:38.666442+00:00,P2,2.0
4460,2023-02-12 10:28:18.908932+00:00,temperature,33,2023-02-12 10:28:18+00:00,2023-02-12 10:28:18.908932+00:00,humidity,38,,,,,,
4461,2023-02-12 10:30:58.840078+00:00,temperature,33,2023-02-12 10:30:58+00:00,2023-02-12 10:30:58.840078+00:00,humidity,39,2023-02-12 10:30:58.839789+00:00,P1,16.0,2023-02-12 10:30:58.839789+00:00,P2,2.0
4462,2023-02-12 10:33:39.015498+00:00,temperature,33,2023-02-12 10:33:39+00:00,2023-02-12 10:33:39.015498+00:00,humidity,38,2023-02-12 10:33:39.015596+00:00,P1,5.0,2023-02-12 10:33:39.015596+00:00,P2,3.0
4463,2023-02-12 10:36:19.312489+00:00,temperature,34,2023-02-12 10:36:19+00:00,2023-02-12 10:36:19.312489+00:00,humidity,38,2023-02-12 10:36:19.312303+00:00,P1,22.0,2023-02-12 10:36:19.312303+00:00,P2,2.0
4464,2023-02-12 10:38:59.632989+00:00,temperature,34,2023-02-12 10:38:59+00:00,2023-02-12 10:38:59.632989+00:00,humidity,37,2023-02-12 10:38:59.630542+00:00,P1,24.0,2023-02-12 10:38:59.630542+00:00,P2,2.0
4465,2023-02-12 10:41:40.062401+00:00,temperature,34,2023-02-12 10:41:40+00:00,2023-02-12 10:41:40.062401+00:00,humidity,37,2023-02-12 10:41:40.060308+00:00,P1,2.0,2023-02-12 10:41:40.060308+00:00,P2,2.0
4466,2023-02-12 10:44:19.474444+00:00,temperature,34,2023-02-12 10:44:19+00:00,2023-02-12 10:44:19.474444+00:00,humidity,37,,,,,,
4467,2023-02-12 10:46:59.859342+00:00,temperature,34,2023-02-12 10:46:59+00:00,2023-02-12 10:46:59.859342+00:00,humidity,37,2023-02-12 10:46:59.996136+00:00,P1,32.0,2023-02-12 10:46:59.996136+00:00,P2,3.0
4468,2023-02-12 10:49:39.798949+00:00,temperature,34,2023-02-12 10:49:39+00:00,2023-02-12 10:49:39.798949+00:00,humidity,37,2023-02-12 10:49:39.799056+00:00,P1,13.0,2023-02-12 10:49:39.799056+00:00,P2,3.0
4469,2023-02-12 10:52:19.725218+00:00,temperature,34,2023-02-12 10:52:19+00:00,2023-02-12 10:52:19.725218+00:00,humidity,38,,,,,,
4470,2023-02-12 10:55:00.200709+00:00,temperature,34,2023-02-12 10:55:00+00:00,2023-02-12 10:55:00.200709+00:00,humidity,37,2023-02-12 10:55:00.187384+00:00,P1,8.0,2023-02-12 10:55:00.187384+00:00,P2,2.0
4471,2023-02-12 10:57:40.897204+00:00,temperature,34,2023-02-12 10:57:40+00:00,2023-02-12 10:57:40.897204+00:00,humidity,37,,,,,,
4472,2023-02-12 11:00:20.518124+00:00,temperature,33,2023-02-12 11:00:20+00:00,2023-02-12 11:00:20.518124+00:00,humidity,37,2023-02-12 11:00:20.523554+00:00,P1,16.0,2023-02-12 11:00:20.523554+00:00,P2,2.0
4473,2023-02-12 11:03:01.973800+00:00,temperature,33,2023-02-12 11:03:01+00:00,2023-02-12 11:03:01.973800+00:00,humidity,36,,,,,,
4474,2023-02-12 11:05:41.009001+00:00,temperature,33,2023-02-12 11:05:41+00:00,2023-02-12 11:05:41.009001+00:00,humidity,36,2023-02-12 11:05:41.008934+00:00,P1,7.0,2023-02-12 11:05:41.008934+00:00,P2,2.0
4475,2023-02-12 11:08:20.902756+00:00,temperature,33,2023-02-12 11:08:20+00:00,2023-02-12 11:08:20.902756+00:00,humidity,36,2023-02-12 11:08:20.902760+00:00,P1,3.0,2023-02-12 11:08:20.902760+00:00,P2,2.0
4476,2023-02-12 11:11:00.976352+00:00,temperature,33,2023-02-12 11:11:00+00:00,2023-02-12 11:11:00.976352+00:00,humidity,36,2023-02-12 11:11:00.974692+00:00,P1,8.0,2023-02-12 11:11:00.974692+00:00,P2,2.0
4477,2023-02-12 11:13:41.296351+00:00,temperature,33,2023-02-12 11:13:41+00:00,2023-02-12 11:13:41.296351+00:00,humidity,36,2023-02-12 11:13:41.295691+00:00,P1,8.0,2023-02-12 11:13:41.295691+00:00,P2,2.0
4478,2023-02-12 11:16:21.630139+00:00,temperature,33,2023-02-12 11:16:21+00:00,2023-02-12 11:16:21.630139+00:00,humidity,37,2023-02-12 11:16:21.626887+00:00,P1,10.0,2023-02-12 11:16:21.626887+00:00,P2,2.0
4479,2023-02-12 11:19:01.300717+00:00,temperature,33,2023-02-12 11:19:01+00:00,2023-02-12 11:19:01.300717+00:00,humidity,37,2023-02-12 11:19:01.300685+00:00,P1,9.0,2023-02-12 11:19:01.300685+00:00,P2,2.0
4480,2023-02-12 11:21:41.762943+00:00,temperature,33,2023-02-12 11:21:41+00:00,2023-02-12 11:21:41.762943+00:00,humidity,38,2023-02-12 11:21:41.761707+00:00,P1,9.0,2023-02-12 11:21:41.761707+00:00,P2,2.0
4481,2023-02-12 11:24:21.591332+00:00,temperature,33,2023-02-12 11:24:21+00:00,2023-02-12 11:24:21.591332+00:00,humidity,39,2023-02-12 11:24:21.603724+00:00,P1,7.0,2023-02-12 11:24:21.603724+00:00,P2,2.0
4482,2023-02-12 11:27:01.799851+00:00,temperature,33,2023-02-12 11:27:01+00:00,2023-02-12 11:27:01.799851+00:00,humidity,36,2023-02-12 11:27:01.798446+00:00,P1,8.0,2023-02-12 11:27:01.798446+00:00,P2,3.0
4483,2023-02-12 11:29:42.553784+00:00,temperature,33,2023-02-12 11:29:42+00:00,2023-02-12 11:29:42.553784+00:00,humidity,36,2023-02-12 11:29:42.902848+00:00,P1,9.0,2023-02-12 11:29:42.902848+00:00,P2,2.0
4484,2023-02-12 11:32:21.894823+00:00,temperature,33,2023-02-12 11:32:21+00:00,2023-02-12 11:32:21.894823+00:00,humidity,35,2023-02-12 11:32:21.894805+00:00,P1,646.0,2023-02-12 11:32:21.894805+00:00,P2,40.0
4485,2023-02-12 11:35:02.696172+00:00,temperature,32,2023-02-12 11:35:02+00:00,2023-02-12 11:35:02.696172+00:00,humidity,37,2023-02-12 11:35:02.697284+00:00,P1,42.0,2023-02-12 11:35:02.697284+00:00,P2,3.0
4486,2023-02-12 11:37:42.519918+00:00,temperature,33,2023-02-12 11:37:42+00:00,2023-02-12 11:37:42.519918+00:00,humidity,36,2023-02-12 11:37:42.519941+00:00,P1,11.0,2023-02-12 11:37:42.519941+00:00,P2,3.0
4487,2023-02-12 11:40:22.448246+00:00,temperature,33,2023-02-12 11:40:22+00:00,2023-02-12 11:40:22.448246+00:00,humidity,34,2023-02-12 11:40:22.442482+00:00,P1,31.0,2023-02-12 11:40:22.442482+00:00,P2,2.0
4488,2023-02-12 11:52:21.493071+00:00,temperature,34,2023-02-12 11:52:21+00:00,2023-02-12 11:52:21.493071+00:00,humidity,32,,,,,,
4489,2023-02-12 11:55:02.327703+00:00,temperature,34,2023-02-12 11:55:02+00:00,2023-02-12 11:55:02.327703+00:00,humidity,33,,,,,,
4490,2023-02-12 11:57:39.363776+00:00,temperature,34,2023-02-12 11:57:39+00:00,2023-02-12 11:57:39.363776+00:00,humidity,35,2023-02-12 11:57:39.363788+00:00,P1,20.0,2023-02-12 11:57:39.363788+00:00,P2,2.0
4491,2023-02-12 12:00:20.291895+00:00,temperature,35,2023-02-12 12:00:20+00:00,2023-02-12 12:00:20.291895+00:00,humidity,33,2023-02-12 12:00:20.287324+00:00,P1,3.0,2023-02-12 12:00:20.287324+00:00,P2,1.0
4492,2023-02-12 12:03:00.175312+00:00,temperature,35,2023-02-12 12:03:00+00:00,2023-02-12 12:03:00.175312+00:00,humidity,33,2023-02-12 12:03:00.195853+00:00,P1,10.0,2023-02-12 12:03:00.195853+00:00,P2,3.0
4493,2023-02-12 12:05:41.037876+00:00,temperature,35,2023-02-12 12:05:41+00:00,2023-02-12 12:05:41.037876+00:00,humidity,34,2023-02-12 12:05:41.037005+00:00,P1,2.0,2023-02-12 12:05:41.037005+00:00,P2,2.0
4494,2023-02-12 12:08:20.538843+00:00,temperature,34,2023-02-12 12:08:20+00:00,2023-02-12 12:08:20.538843+00:00,humidity,34,2023-02-12 12:08:20.538846+00:00,P1,3.0,2023-02-12 12:08:20.538846+00:00,P2,3.0
4495,2023-02-12 12:11:00.702597+00:00,temperature,34,2023-02-12 12:11:00+00:00,2023-02-12 12:11:00.702597+00:00,humidity,33,2023-02-12 12:11:00.744567+00:00,P1,7.0,2023-02-12 12:11:00.744567+00:00,P2,2.0
4496,2023-02-12 12:13:41.117785+00:00,temperature,34,2023-02-12 12:13:41+00:00,2023-02-12 12:13:41.117785+00:00,humidity,33,2023-02-12 12:13:41.108584+00:00,P1,7.0,2023-02-12 12:13:41.108584+00:00,P2,3.0
4497,2023-02-12 12:16:20.834424+00:00,temperature,34,2023-02-12 12:16:20+00:00,2023-02-12 12:16:20.834424+00:00,humidity,34,2023-02-12 12:16:20.832217+00:00,P1,14.0,2023-02-12 12:16:20.832217+00:00,P2,3.0
4498,2023-02-12 12:19:00.813824+00:00,temperature,34,2023-02-12 12:19:00+00:00,2023-02-12 12:19:00.813824+00:00,humidity,34,2023-02-12 12:19:00.813797+00:00,P1,23.0,2023-02-12 12:19:00.813797+00:00,P2,3.0
4499,2023-02-12 12:21:41.294328+00:00,temperature,34,2023-02-12 12:21:41+00:00,2023-02-12 12:21:41.294328+00:00,humidity,34,2023-02-12 12:21:41.294303+00:00,P1,17.0,2023-02-12 12:21:41.294303+00:00,P2,5.0
4500,2023-02-12 12:24:21.801922+00:00,temperature,34,2023-02-12 12:24:21+00:00,2023-02-12 12:24:21.801922+00:00,humidity,34,2023-02-12 12:24:21.798505+00:00,P1,28.0,2023-02-12 12:24:21.798505+00:00,P2,3.0
4501,2023-02-12 12:27:01.467107+00:00,temperature,34,2023-02-12 12:27:01+00:00,2023-02-12 12:27:01.467107+00:00,humidity,33,2023-02-12 12:27:01.465472+00:00,P1,4.0,2023-02-12 12:27:01.465472+00:00,P2,4.0
4502,2023-02-12 12:29:41.999699+00:00,temperature,35,2023-02-12 12:29:41+00:00,2023-02-12 12:29:41.999699+00:00,humidity,33,,,,,,
4503,2023-02-12 12:32:22.134497+00:00,temperature,35,2023-02-12 12:32:22+00:00,2023-02-12 12:32:22.134497+00:00,humidity,32,2023-02-12 12:32:22.134423+00:00,P1,4.0,2023-02-12 12:32:22.134423+00:00,P2,3.0
4504,2023-02-12 12:35:01.393974+00:00,temperature,35,2023-02-12 12:35:01+00:00,2023-02-12 12:35:01.393974+00:00,humidity,32,2023-02-12 12:35:01.394104+00:00,P1,12.0,2023-02-12 12:35:01.394104+00:00,P2,3.0
4505,2023-02-12 12:37:42.095092+00:00,temperature,36,2023-02-12 12:37:42+00:00,2023-02-12 12:37:42.095092+00:00,humidity,31,2023-02-12 12:37:42.129564+00:00,P1,9.0,2023-02-12 12:37:42.129564+00:00,P2,2.0
4506,2023-02-12 12:40:22.906531+00:00,temperature,36,2023-02-12 12:40:22+00:00,2023-02-12 12:40:22.906531+00:00,humidity,32,2023-02-12 12:40:22.735872+00:00,P1,16.0,2023-02-12 12:40:22.735872+00:00,P2,3.0
4507,2023-02-12 12:43:01.851358+00:00,temperature,36,2023-02-12 12:43:01+00:00,2023-02-12 12:43:01.851358+00:00,humidity,33,2023-02-12 12:43:01.853743+00:00,P1,9.0,2023-02-12 12:43:01.853743+00:00,P2,3.0
4508,2023-02-12 12:45:42.634551+00:00,temperature,36,2023-02-12 12:45:42+00:00,2023-02-12 12:45:42.634551+00:00,humidity,34,2023-02-12 12:45:42.636457+00:00,P1,10.0,2023-02-12 12:45:42.636457+00:00,P2,3.0
4509,2023-02-12 12:48:24.195745+00:00,temperature,36,2023-02-12 12:48:24+00:00,2023-02-12 12:48:24.195745+00:00,humidity,32,,,,,,
4510,2023-02-12 12:51:03.107906+00:00,temperature,35,2023-02-12 12:51:03+00:00,2023-02-12 12:51:03.107906+00:00,humidity,32,2023-02-12 12:51:03.107912+00:00,P1,11.0,2023-02-12 12:51:03.107912+00:00,P2,4.0
4511,2023-02-12 12:53:42.713928+00:00,temperature,35,2023-02-12 12:53:42+00:00,2023-02-12 12:53:42.713928+00:00,humidity,31,2023-02-12 12:53:42.717009+00:00,P1,3.0,2023-02-12 12:53:42.717009+00:00,P2,2.0
4512,2023-02-12 12:56:23.124666+00:00,temperature,34,2023-02-12 12:56:23+00:00,2023-02-12 12:56:23.124666+00:00,humidity,32,2023-02-12 12:56:23.124664+00:00,P1,25.0,2023-02-12 12:56:23.124664+00:00,P2,3.0
4513,2023-02-12 12:59:02.656606+00:00,temperature,34,2023-02-12 12:59:02+00:00,2023-02-12 12:59:02.656606+00:00,humidity,33,2023-02-12 12:59:02.656631+00:00,P1,8.0,2023-02-12 12:59:02.656631+00:00,P2,2.0
4514,2023-02-12 13:01:43.620945+00:00,temperature,34,2023-02-12 13:01:43+00:00,2023-02-12 13:01:43.620945+00:00,humidity,32,2023-02-12 13:01:43.624361+00:00,P1,3.0,2023-02-12 13:01:43.624361+00:00,P2,2.0
4515,2023-02-12 13:04:23.109643+00:00,temperature,33,2023-02-12 13:04:23+00:00,2023-02-12 13:04:23.109643+00:00,humidity,32,2023-02-12 13:04:23.107100+00:00,P1,14.0,2023-02-12 13:04:23.107100+00:00,P2,3.0
4516,2023-02-12 13:07:03.589874+00:00,temperature,33,2023-02-12 13:07:03+00:00,2023-02-12 13:07:03.589874+00:00,humidity,33,2023-02-12 13:07:03.590626+00:00,P1,6.0,2023-02-12 13:07:03.590626+00:00,P2,2.0
4517,2023-02-12 13:09:43.667914+00:00,temperature,33,2023-02-12 13:09:43+00:00,2023-02-12 13:09:43.667914+00:00,humidity,34,2023-02-12 13:09:43.667893+00:00,P1,2.0,2023-02-12 13:09:43.667893+00:00,P2,2.0
4518,2023-02-12 13:12:08.551186+00:00,temperature,32,2023-02-12 13:12:08+00:00,2023-02-12 13:12:08.551186+00:00,humidity,31,2023-02-12 13:12:08.551176+00:00,P1,20.0,2023-02-12 13:12:08.551176+00:00,P2,3.0
4519,2023-02-12 13:14:48.683886+00:00,temperature,32,2023-02-12 13:14:48+00:00,2023-02-12 13:14:48.683886+00:00,humidity,33,2023-02-12 13:14:48.683923+00:00,P1,11.0,2023-02-12 13:14:48.683923+00:00,P2,3.0
4520,2023-02-12 13:17:28.118749+00:00,temperature,32,2023-02-12 13:17:28+00:00,2023-02-12 13:17:28.118749+00:00,humidity,33,2023-02-12 13:17:28.115815+00:00,P1,4.0,2023-02-12 13:17:28.115815+00:00,P2,2.0
4521,2023-02-12 13:20:08.744910+00:00,temperature,32,2023-02-12 13:20:08+00:00,2023-02-12 13:20:08.744910+00:00,humidity,34,2023-02-12 13:20:08.849304+00:00,P1,4.0,2023-02-12 13:20:08.849304+00:00,P2,2.0
4522,2023-02-12 13:22:49.165515+00:00,temperature,32,2023-02-12 13:22:49+00:00,2023-02-12 13:22:49.165515+00:00,humidity,34,2023-02-12 13:22:49.169627+00:00,P1,9.0,2023-02-12 13:22:49.169627+00:00,P2,3.0
4523,2023-02-12 13:25:29.087781+00:00,temperature,32,2023-02-12 13:25:29+00:00,2023-02-12 13:25:29.087781+00:00,humidity,35,2023-02-12 13:25:29.334591+00:00,P1,7.0,2023-02-12 13:25:29.334591+00:00,P2,2.0
4524,2023-02-12 13:28:08.869454+00:00,temperature,33,2023-02-12 13:28:08+00:00,2023-02-12 13:28:08.869454+00:00,humidity,33,2023-02-12 13:28:08.869434+00:00,P1,6.0,2023-02-12 13:28:08.869434+00:00,P2,4.0
4525,2023-02-12 13:30:49.343440+00:00,temperature,33,2023-02-12 13:30:49+00:00,2023-02-12 13:30:49.343440+00:00,humidity,33,2023-02-12 13:30:49.341941+00:00,P1,12.0,2023-02-12 13:30:49.341941+00:00,P2,4.0
4526,2023-02-12 13:33:29.665671+00:00,temperature,33,2023-02-12 13:33:29+00:00,2023-02-12 13:33:29.665671+00:00,humidity,35,2023-02-12 13:33:29.665475+00:00,P1,4.0,2023-02-12 13:33:29.665475+00:00,P2,3.0
